codigo_ibge_municipio,municipio,ano_safra,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha
4300802,Antônio Prado - RS,2025,150.0,150.0,540.0,3600.0
4300851,Arambaré - RS,2000,,,,
4300851,Arambaré - RS,2001,100.0,100.0,80.0,800.0
4300851,Arambaré - RS,2002,100.0,100.0,162.0,1620.0
4300851,Arambaré - RS,2003,472.0,472.0,527.0,1116.0
4300851,Arambaré - RS,2004,1070.0,1070.0,1070.0,1000.0
4300851,Arambaré - RS,2005,671.0,671.0,1072.0,1597.0
4300851,Arambaré - RS,2006,900.0,900.0,1170.0,1300.0
4300851,Arambaré - RS,2007,651.0,651.0,871.0,1337.0
4300851,Arambaré - RS,2008,600.0,600.0,972.0,1620.0
4300851,Arambaré - RS,2009,600.0,600.0,1080.0,1800.0
4300851,Arambaré - RS,2010,700.0,700.0,1050.0,1500.0
4300851,Arambaré - RS,2011,800.0,800.0,1934.0,2418.0
4300851,Arambaré - RS,2012,3800.0,3800.0,9249.0,2434.0
4300851,Arambaré - RS,2013,7464.0,7464.0,17018.0,2280.0
4300851,Arambaré - RS,2014,8360.0,8360.0,20566.0,2460.0
4300851,Arambaré - RS,2015,9400.0,9400.0,19176.0,2040.0
4300851,Arambaré - RS,2016,10400.0,10400.0,21216.0,2040.0
4300851,Arambaré - RS,2017,8346.0,8346.0,25038.0,3000.0
4300851,Arambaré - RS,2018,8346.0,8346.0,17034.0,2041.0
4300851,Arambaré - RS,2019,8100.0,8100.0,20412.0,2520.0
4300851,Arambaré - RS,2020,8630.0,8630.0,8699.0,1008.0
4300851,Arambaré - RS,2021,9160.0,9160.0,32976.0,3600.0
4300851,Arambaré - RS,2022,10446.0,10446.0,28831.0,2760.0
4300851,Arambaré - RS,2023,12690.0,12690.0,30456.0,2400.0
4300851,Arambaré - RS,2024,11688.0,9350.0,19635.0,2100.0
4300851,Arambaré - RS,2025,10217.0,10217.0,31264.0,3060.0
4300877,Araricá - RS,2000,,,,
4300877,Araricá - RS,2001,,,,
4300877,Araricá - RS,2002,,,,
4300877,Araricá - RS,2003,,,,
4300877,Araricá - RS,2004,,,,
4300877,Araricá - RS,2005,,,,
4300877,Araricá - RS,2006,,,,
4300877,Araricá - RS,2007,,,,
4300877,Araricá - RS,2008,,,,
4300877,Araricá - RS,2009,,,,
4300877,Araricá - RS,2010,,,,
4300877,Araricá - RS,2011,,,,
4300877,Araricá - RS,2012,,,,
4300877,Araricá - RS,2013,,,,
4300877,Araricá - RS,2014,,,,
4300877,Araricá - RS,2015,,,,
4300877,Araricá - RS,2016,,,,
4300877,Araricá - RS,2017,,,,
4300877,Araricá - RS,2018,,,,
4300877,Araricá - RS,2019,,,,
4300877,Araricá - RS,2020,,,,
4300877,Araricá - RS,2021,,,,
4300877,Araricá - RS,2022,,,,
4300877,Araricá - RS,2023,,,,
4300877,Araricá - RS,2024,,,,
4300877,Araricá - RS,2025,,,,
4300901,Aratiba - RS,2000,350.0,350.0,245.0,700.0
4300901,Aratiba - RS,2001,300.0,300.0,540.0,1800.0
4300901,Aratiba - RS,2002,500.0,500.0,585.0,1170.0
4300901,Aratiba - RS,2003,200.0,200.0,360.0,1800.0
4300901,Aratiba - RS,2004,400.0,200.0,360.0,1800.0
4300901,Aratiba - RS,2005,400.0,400.0,192.0,480.0
4300901,Aratiba - RS,2006,50.0,50.0,90.0,1800.0
4300901,Aratiba - RS,2007,50.0,50.0,120.0,2400.0
4300901,Aratiba - RS,2008,400.0,400.0,720.0,1800.0
4300901,Aratiba - RS,2009,200.0,200.0,336.0,1680.0
4300901,Aratiba - RS,2010,500.0,500.0,1650.0,3300.0
4300901,Aratiba - RS,2011,400.0,400.0,1200.0,3000.0
4300901,Aratiba - RS,2012,400.0,400.0,480.0,1200.0
4300901,Aratiba - RS,2013,400.0,400.0,840.0,2100.0
4300901,Aratiba - RS,2014,650.0,650.0,1950.0,3000.0
4300901,Aratiba - RS,2015,650.0,650.0,1950.0,3000.0
4300901,Aratiba - RS,2016,700.0,700.0,2590.0,3700.0
4300901,Aratiba - RS,2017,900.0,900.0,3240.0,3600.0
4300901,Aratiba - RS,2018,1200.0,1200.0,4680.0,3900.0
4300901,Aratiba - RS,2019,1200.0,1200.0,3960.0,3300.0
4300901,Aratiba - RS,2020,1200.0,1200.0,2520.0,2100.0
4300901,Aratiba - RS,2021,1200.0,1200.0,4240.0,3533.0
4300901,Aratiba - RS,2022,1500.0,1500.0,2250.0,1500.0
4300901,Aratiba - RS,2023,1800.0,1800.0,3780.0,2100.0
4300901,Aratiba - RS,2024,1800.0,1800.0,5940.0,3300.0
4300901,Aratiba - RS,2025,2000.0,2000.0,6000.0,3000.0
4301305,Arroio Grande - RS,2000,800.0,800.0,960.0,1200.0
4301305,Arroio Grande - RS,2001,1900.0,1900.0,3230.0,1700.0
4301305,Arroio Grande - RS,2002,5500.0,5500.0,9900.0,1800.0
4301305,Arroio Grande - RS,2003,10000.0,10000.0,21000.0,2100.0
4301305,Arroio Grande - RS,2004,10908.0,10908.0,22907.0,2100.0
4301305,Arroio Grande - RS,2005,16850.0,16755.0,15080.0,900.0
4301305,Arroio Grande - RS,2006,7889.0,7889.0,15431.0,1956.0
4301305,Arroio Grande - RS,2007,8000.0,8000.0,19200.0,2400.0
4301305,Arroio Grande - RS,2008,8000.0,8000.0,20160.0,2520.0
4301305,Arroio Grande - RS,2009,11671.0,11671.0,28010.0,2399.0
4301305,Arroio Grande - RS,2010,15000.0,15000.0,31500.0,2100.0
4301305,Arroio Grande - RS,2011,18000.0,18000.0,36000.0,2000.0
4301305,Arroio Grande - RS,2012,22000.0,22000.0,59400.0,2700.0
4301305,Arroio Grande - RS,2013,40000.0,40000.0,108000.0,2700.0
4301305,Arroio Grande - RS,2014,40000.0,40000.0,91200.0,2280.0
4301305,Arroio Grande - RS,2015,40000.0,40000.0,84000.0,2100.0
4301305,Arroio Grande - RS,2016,40000.0,40000.0,32400.0,810.0
4301305,Arroio Grande - RS,2017,39500.0,39500.0,123240.0,3120.0
4301305,Arroio Grande - RS,2018,42500.0,42500.0,68850.0,1620.0
4301305,Arroio Grande - RS,2019,42500.0,42500.0,96900.0,2280.0
4301305,Arroio Grande - RS,2020,44530.0,44530.0,82826.0,1860.0
4301305,Arroio Grande - RS,2021,47120.0,47120.0,156344.0,3318.0
4301305,Arroio Grande - RS,2022,48400.0,48400.0,124872.0,2580.0
4301305,Arroio Grande - RS,2023,65380.0,65380.0,101993.0,1560.0
4301305,Arroio Grande - RS,2024,59460.0,46460.0,61327.0,1320.0
4301305,Arroio Grande - RS,2025,53470.0,53470.0,115495.0,2160.0
4301008,Arroio do Meio - RS,2000,1400.0,1400.0,2940.0,2100.0
4301008,Arroio do Meio - RS,2001,1400.0,1400.0,2940.0,2100.0
4301008,Arroio do Meio - RS,2002,1450.0,1450.0,3045.0,2100.0
4301008,Arroio do Meio - RS,2003,1450.0,1450.0,3480.0,2400.0
4301008,Arroio do Meio - RS,2004,1450.0,1450.0,1479.0,1020.0
4301008,Arroio do Meio - RS,2005,1450.0,1450.0,974.0,671.0
4301008,Arroio do Meio - RS,2006,1450.0,1450.0,1827.0,1260.0
4301008,Arroio do Meio - RS,2007,800.0,800.0,1210.0,1512.0
4301008,Arroio do Meio - RS,2008,800.0,800.0,1920.0,2400.0
4301008,Arroio do Meio - RS,2009,900.0,900.0,2268.0,2520.0
4301008,Arroio do Meio - RS,2010,1000.0,850.0,2040.0,2400.0
4301008,Arroio do Meio - RS,2011,1000.0,1000.0,3300.0,3300.0
4301008,Arroio do Meio - RS,2012,1000.0,1000.0,1440.0,1440.0
4301008,Arroio do Meio - RS,2013,1000.0,1000.0,3780.0,3780.0
4301008,Arroio do Meio - RS,2014,1000.0,1000.0,3000.0,3000.0
4301008,Arroio do Meio - RS,2015,1000.0,1000.0,3600.0,3600.0
4301008,Arroio do Meio - RS,2016,1000.0,1000.0,3600.0,3600.0
4301008,Arroio do Meio - RS,2017,1000.0,1000.0,3600.0,3600.0
4301008,Arroio do Meio - RS,2018,1100.0,1100.0,3602.0,3275.0
4301008,Arroio do Meio - RS,2019,1200.0,1200.0,4320.0,3600.0
4301008,Arroio do Meio - RS,2020,1000.0,1000.0,1899.0,1899.0
4301008,Arroio do Meio - RS,2021,1100.0,1100.0,4332.0,3938.0
4301008,Arroio do Meio - RS,2022,840.0,840.0,1193.0,1420.0
4301008,Arroio do Meio - RS,2023,1200.0,1200.0,3600.0,3000.0
4301008,Arroio do Meio - RS,2024,1280.0,973.0,3211.0,3300.0
4301008,Arroio do Meio - RS,2025,1000.0,1000.0,2550.0,2550.0
4301073,Arroio do Padre - RS,2000,,,,
4301073,Arroio do Padre - RS,2001,2.0,2.0,4.0,2000.0
4301073,Arroio do Padre - RS,2002,10.0,10.0,20.0,2000.0
4301073,Arroio do Padre - RS,2003,10.0,10.0,20.0,2000.0
4301073,Arroio do Padre - RS,2004,80.0,80.0,88.0,1100.0
4301073,Arroio do Padre - RS,2005,120.0,120.0,108.0,900.0
4301073,Arroio do Padre - RS,2006,50.0,50.0,90.0,1800.0
4301073,Arroio do Padre - RS,2007,50.0,50.0,90.0,1800.0
4301073,Arroio do Padre - RS,2008,60.0,60.0,108.0,1800.0
4301073,Arroio do Padre - RS,2009,60.0,60.0,96.0,1600.0
4301073,Arroio do Padre - RS,2010,40.0,40.0,96.0,2400.0
4301073,Arroio do Padre - RS,2011,60.0,60.0,144.0,2400.0
4301073,Arroio do Padre - RS,2012,45.0,45.0,108.0,2400.0
4301073,Arroio do Padre - RS,2013,120.0,120.0,288.0,2400.0
4301073,Arroio do Padre - RS,2014,220.0,220.0,440.0,2000.0
4301073,Arroio do Padre - RS,2015,220.0,220.0,528.0,2400.0
4301073,Arroio do Padre - RS,2016,250.0,250.0,150.0,600.0
4301073,Arroio do Padre - RS,2017,200.0,200.0,600.0,3000.0
4301073,Arroio do Padre - RS,2018,450.0,450.0,675.0,1500.0
4301073,Arroio do Padre - RS,2019,500.0,500.0,1500.0,3000.0
4301073,Arroio do Padre - RS,2020,500.0,500.0,480.0,960.0
4301073,Arroio do Padre - RS,2021,500.0,500.0,1650.0,3300.0
4301073,Arroio do Padre - RS,2022,600.0,600.0,1632.0,2720.0
4301073,Arroio do Padre - RS,2023,650.0,650.0,1872.0,2880.0
4301073,Arroio do Padre - RS,2024,650.0,390.0,1053.0,2700.0
4301073,Arroio do Padre - RS,2025,650.0,650.0,1950.0,3000.0
4301057,Arroio do Sal - RS,2000,,,,
4301057,Arroio do Sal - RS,2001,,,,
4301057,Arroio do Sal - RS,2002,,,,
4301057,Arroio do Sal - RS,2003,,,,
4301057,Arroio do Sal - RS,2004,,,,
4301057,Arroio do Sal - RS,2005,,,,
4301057,Arroio do Sal - RS,2006,,,,
4301057,Arroio do Sal - RS,2007,,,,
4301057,Arroio do Sal - RS,2008,,,,
4301057,Arroio do Sal - RS,2009,,,,
4301057,Arroio do Sal - RS,2010,,,,
4301057,Arroio do Sal - RS,2011,,,,
4301057,Arroio do Sal - RS,2012,,,,
4301057,Arroio do Sal - RS,2013,,,,
4301057,Arroio do Sal - RS,2014,,,,
4301057,Arroio do Sal - RS,2015,,,,
4301057,Arroio do Sal - RS,2016,,,,
4301057,Arroio do Sal - RS,2017,,,,
4301057,Arroio do Sal - RS,2018,,,,
4301057,Arroio do Sal - RS,2019,,,,
4301057,Arroio do Sal - RS,2020,,,,
4301057,Arroio do Sal - RS,2021,,,,
4301057,Arroio do Sal - RS,2022,300.0,300.0,750.0,2500.0
4301057,Arroio do Sal - RS,2023,300.0,300.0,990.0,3300.0
4301057,Arroio do Sal - RS,2024,300.0,300.0,990.0,3300.0
4301057,Arroio do Sal - RS,2025,420.0,420.0,1386.0,3300.0
4301206,Arroio do Tigre - RS,2000,1800.0,1800.0,3780.0,2100.0
4301206,Arroio do Tigre - RS,2001,2100.0,2100.0,4410.0,2100.0
4301206,Arroio do Tigre - RS,2002,2500.0,2500.0,6000.0,2400.0
4301206,Arroio do Tigre - RS,2003,2800.0,2800.0,7560.0,2700.0
4301206,Arroio do Tigre - RS,2004,3800.0,3600.0,4752.0,1320.0
4301206,Arroio do Tigre - RS,2005,4000.0,2800.0,1848.0,660.0
4301206,Arroio do Tigre - RS,2006,4000.0,4000.0,7200.0,1800.0
4301206,Arroio do Tigre - RS,2007,4000.0,4000.0,12000.0,3000.0
4301206,Arroio do Tigre - RS,2008,4000.0,4000.0,10800.0,2700.0
4301206,Arroio do Tigre - RS,2009,4800.0,4800.0,18336.0,3820.0
4301206,Arroio do Tigre - RS,2010,5500.0,5500.0,15180.0,2760.0
4301206,Arroio do Tigre - RS,2011,5750.0,5750.0,16560.0,2880.0
4301206,Arroio do Tigre - RS,2012,6500.0,6500.0,14040.0,2160.0
4301206,Arroio do Tigre - RS,2013,7000.0,7000.0,23520.0,3360.0
4301206,Arroio do Tigre - RS,2014,7350.0,7350.0,23373.0,3180.0
4301206,Arroio do Tigre - RS,2015,7650.0,7650.0,26622.0,3480.0
4301206,Arroio do Tigre - RS,2016,8750.0,8750.0,27825.0,3180.0
4301206,Arroio do Tigre - RS,2017,8800.0,8800.0,34320.0,3900.0
4301206,Arroio do Tigre - RS,2018,9000.0,9000.0,32400.0,3600.0
4301206,Arroio do Tigre - RS,2019,9500.0,9500.0,34200.0,3600.0
4301206,Arroio do Tigre - RS,2020,9000.0,9000.0,13500.0,1500.0
4301206,Arroio do Tigre - RS,2021,9300.0,9300.0,32364.0,3480.0
4301206,Arroio do Tigre - RS,2022,9300.0,8835.0,14843.0,1680.0
4301206,Arroio do Tigre - RS,2023,9500.0,9500.0,17100.0,1800.0
4301206,Arroio do Tigre - RS,2024,9800.0,9800.0,31360.0,3200.0
4301206,Arroio do Tigre - RS,2025,10800.0,10800.0,25920.0,2400.0
4301107,Arroio dos Ratos - RS,2000,,,,
4301107,Arroio dos Ratos - RS,2001,,,,
4301107,Arroio dos Ratos - RS,2002,,,,
4301107,Arroio dos Ratos - RS,2003,,,,
4301107,Arroio dos Ratos - RS,2004,300.0,300.0,225.0,750.0
4301107,Arroio dos Ratos - RS,2005,600.0,300.0,180.0,600.0
4301107,Arroio dos Ratos - RS,2006,800.0,800.0,1760.0,2200.0
4301107,Arroio dos Ratos - RS,2007,1000.0,1000.0,3000.0,3000.0
4301107,Arroio dos Ratos - RS,2008,1000.0,1000.0,2280.0,2280.0
4301107,Arroio dos Ratos - RS,2009,700.0,700.0,1890.0,2700.0
4301107,Arroio dos Ratos - RS,2010,500.0,500.0,1350.0,2700.0
4301107,Arroio dos Ratos - RS,2011,750.0,750.0,1845.0,2460.0
4301107,Arroio dos Ratos - RS,2012,750.0,750.0,1665.0,2220.0
4301107,Arroio dos Ratos - RS,2013,850.0,850.0,2295.0,2700.0
4301107,Arroio dos Ratos - RS,2014,1500.0,1500.0,3150.0,2100.0
4301107,Arroio dos Ratos - RS,2015,1800.0,1800.0,4320.0,2400.0
4301107,Arroio dos Ratos - RS,2016,2318.0,2318.0,6258.0,2700.0
4301107,Arroio dos Ratos - RS,2017,2800.0,2800.0,7560.0,2700.0
4301107,Arroio dos Ratos - RS,2018,3500.0,3500.0,8400.0,2400.0
4301107,Arroio dos Ratos - RS,2019,3500.0,3500.0,8400.0,2400.0
4301107,Arroio dos Ratos - RS,2020,4000.0,3800.0,3420.0,900.0
4301107,Arroio dos Ratos - RS,2021,3800.0,3800.0,10260.0,2700.0
4301107,Arroio dos Ratos - RS,2022,4500.0,4500.0,10800.0,2400.0
4301107,Arroio dos Ratos - RS,2023,5500.0,5500.0,8799.0,1600.0
4301107,Arroio dos Ratos - RS,2024,5500.0,5500.0,9240.0,1680.0
4301107,Arroio dos Ratos - RS,2025,5500.0,5500.0,6270.0,1140.0
4301404,Arvorezinha - RS,2000,30.0,30.0,33.0,1100.0
4301404,Arvorezinha - RS,2001,40.0,40.0,44.0,1100.0
4301404,Arvorezinha - RS,2002,90.0,90.0,162.0,1800.0
4301404,Arvorezinha - RS,2003,130.0,130.0,234.0,1800.0
4301404,Arvorezinha - RS,2004,300.0,300.0,450.0,1500.0
4301404,Arvorezinha - RS,2005,600.0,510.0,367.0,719.0
4301404,Arvorezinha - RS,2006,480.0,480.0,864.0,1800.0
4301404,Arvorezinha - RS,2007,500.0,500.0,1110.0,2220.0
4301404,Arvorezinha - RS,2008,400.0,400.0,760.0,1900.0
4301404,Arvorezinha - RS,2009,400.0,400.0,720.0,1800.0
4301404,Arvorezinha - RS,2010,500.0,500.0,1200.0,2400.0
4301404,Arvorezinha - RS,2011,500.0,500.0,1200.0,2400.0
4301404,Arvorezinha - RS,2012,500.0,500.0,840.0,1680.0
4301404,Arvorezinha - RS,2013,650.0,650.0,1755.0,2700.0
4301404,Arvorezinha - RS,2014,700.0,700.0,1890.0,2700.0
4301404,Arvorezinha - RS,2015,750.0,750.0,2025.0,2700.0
4301404,Arvorezinha - RS,2016,850.0,850.0,2550.0,3000.0
4301404,Arvorezinha - RS,2017,900.0,900.0,3240.0,3600.0
4301404,Arvorezinha - RS,2018,900.0,900.0,3240.0,3600.0
4301404,Arvorezinha - RS,2019,1600.0,1600.0,5280.0,3300.0
4301404,Arvorezinha - RS,2020,1700.0,1700.0,3060.0,1800.0
4301404,Arvorezinha - RS,2021,1750.0,1750.0,6300.0,3600.0
4301404,Arvorezinha - RS,2022,1800.0,1800.0,4338.0,2410.0
4301404,Arvorezinha - RS,2023,1850.0,1850.0,3630.0,1962.0
4301404,Arvorezinha - RS,2024,1850.0,1850.0,4730.0,2557.0
4301404,Arvorezinha - RS,2025,1850.0,1850.0,3941.0,2130.0
4301503,Augusto Pestana - RS,2000,21000.0,18000.0,16200.0,900.0
4301503,Augusto Pestana - RS,2001,19000.0,19000.0,43320.0,2280.0
4301503,Augusto Pestana - RS,2002,20000.0,20000.0,32000.0,1600.0
4301503,Augusto Pestana - RS,2003,21000.0,21000.0,54180.0,2580.0
4301503,Augusto Pestana - RS,2004,21500.0,21500.0,33540.0,1560.0
4301503,Augusto Pestana - RS,2005,21500.0,18500.0,7770.0,420.0
4301503,Augusto Pestana - RS,2006,20500.0,20500.0,33210.0,1620.0
4301503,Augusto Pestana - RS,2007,20000.0,20000.0,50400.0,2520.0
4301503,Augusto Pestana - RS,2008,20000.0,20000.0,44400.0,2220.0
4301503,Augusto Pestana - RS,2009,20000.0,20000.0,40800.0,2040.0
4301503,Augusto Pestana - RS,2010,20000.0,20000.0,50400.0,2520.0
4301503,Augusto Pestana - RS,2011,20000.0,20000.0,57600.0,2880.0
4301503,Augusto Pestana - RS,2012,20000.0,18000.0,15120.0,840.0
4301503,Augusto Pestana - RS,2013,20000.0,20000.0,60000.0,3000.0
4301503,Augusto Pestana - RS,2014,21000.0,21000.0,47880.0,2280.0
4301503,Augusto Pestana - RS,2015,21079.0,21079.0,52737.0,2502.0
4301503,Augusto Pestana - RS,2016,21000.0,21000.0,64260.0,3060.0
4301503,Augusto Pestana - RS,2017,21140.0,21140.0,74088.0,3505.0
4301503,Augusto Pestana - RS,2018,19620.0,19620.0,64710.0,3298.0
4301503,Augusto Pestana - RS,2019,19640.0,19640.0,64770.0,3298.0
4301503,Augusto Pestana - RS,2020,19500.0,19500.0,33150.0,1700.0
4301503,Augusto Pestana - RS,2021,19700.0,19700.0,72102.0,3660.0
4301503,Augusto Pestana - RS,2022,19120.0,17120.0,10416.0,608.0
4301503,Augusto Pestana - RS,2023,20120.0,20120.0,24288.0,1207.0
4301503,Augusto Pestana - RS,2024,20120.0,20120.0,66432.0,3302.0
4301503,Augusto Pestana - RS,2025,21250.0,21250.0,28778.0,1354.0
4301602,Bagé - RS,2000,670.0,670.0,844.0,1259.0
4301602,Bagé - RS,2001,700.0,700.0,882.0,1260.0
4301602,Bagé - RS,2002,700.0,700.0,882.0,1260.0
4301602,Bagé - RS,2003,5000.0,5000.0,6300.0,1260.0
4301602,Bagé - RS,2004,10000.0,10000.0,20000.0,2000.0
4301602,Bagé - RS,2005,12000.0,12000.0,18720.0,1560.0
4301602,Bagé - RS,2006,6000.0,6000.0,4500.0,750.0
4301602,Bagé - RS,2007,6000.0,6000.0,10500.0,1750.0
4301602,Bagé - RS,2008,6000.0,6000.0,10500.0,1750.0
4301602,Bagé - RS,2009,6000.0,6000.0,10800.0,1800.0
4301602,Bagé - RS,2010,6000.0,6000.0,10800.0,1800.0
4301602,Bagé - RS,2011,6000.0,6000.0,10650.0,1775.0
4301602,Bagé - RS,2012,13000.0,13000.0,23400.0,1800.0
4301602,Bagé - RS,2013,30000.0,30000.0,59640.0,1988.0
4301602,Bagé - RS,2014,20000.0,20000.0,42000.0,2100.0
4301602,Bagé - RS,2015,35000.0,35000.0,84000.0,2400.0
4301602,Bagé - RS,2016,35000.0,35000.0,51450.0,1470.0
4301602,Bagé - RS,2017,35000.0,35000.0,73500.0,2100.0
4301602,Bagé - RS,2018,35000.0,35000.0,80500.0,2300.0
4301602,Bagé - RS,2019,40000.0,40000.0,78000.0,1950.0
4301602,Bagé - RS,2020,40000.0,40000.0,64000.0,1600.0
4301602,Bagé - RS,2021,40000.0,40000.0,96000.0,2400.0
4301602,Bagé - RS,2022,42000.0,42000.0,87948.0,2094.0
4301602,Bagé - RS,2023,42000.0,42000.0,61320.0,1460.0
4301602,Bagé - RS,2024,42000.0,42000.0,63000.0,1500.0
4301602,Bagé - RS,2025,42000.0,42000.0,67200.0,1600.0
4301636,Balneário Pinhal - RS,2000,,,,
4301636,Balneário Pinhal - RS,2001,,,,
4301636,Balneário Pinhal - RS,2002,,,,
4301636,Balneário Pinhal - RS,2003,,,,
4301636,Balneário Pinhal - RS,2004,,,,
4301636,Balneário Pinhal - RS,2005,,,,
4301636,Balneário Pinhal - RS,2006,,,,
4301636,Balneário Pinhal - RS,2007,,,,
4301636,Balneário Pinhal - RS,2008,,,,
4301636,Balneário Pinhal - RS,2009,,,,
4301636,Balneário Pinhal - RS,2010,,,,
4301636,Balneário Pinhal - RS,2011,,,,
4301636,Balneário Pinhal - RS,2012,,,,
4301636,Balneário Pinhal - RS,2013,,,,
4301636,Balneário Pinhal - RS,2014,60.0,60.0,150.0,2500.0
4301636,Balneário Pinhal - RS,2015,,,,
4301636,Balneário Pinhal - RS,2016,,,,
4301636,Balneário Pinhal - RS,2017,50.0,50.0,180.0,3600.0
4301636,Balneário Pinhal - RS,2018,50.0,50.0,150.0,3000.0
4301636,Balneário Pinhal - RS,2019,50.0,50.0,150.0,3000.0
4301636,Balneário Pinhal - RS,2020,70.0,70.0,160.0,2286.0
4301636,Balneário Pinhal - RS,2021,28.0,28.0,81.0,2893.0
4301636,Balneário Pinhal - RS,2022,410.0,410.0,984.0,2400.0
4301636,Balneário Pinhal - RS,2023,600.0,600.0,1440.0,2400.0
4301636,Balneário Pinhal - RS,2024,800.0,640.0,1142.0,1784.0
4301636,Balneário Pinhal - RS,2025,800.0,800.0,2160.0,2700.0
4301958,Barra Funda - RS,2000,3400.0,3400.0,6460.0,1900.0
4301958,Barra Funda - RS,2001,3300.0,3300.0,7920.0,2400.0
4301958,Barra Funda - RS,2002,3100.0,3100.0,5580.0,1800.0
4301958,Barra Funda - RS,2003,3300.0,3300.0,9306.0,2820.0
4301958,Barra Funda - RS,2004,3400.0,3300.0,4356.0,1320.0
4301958,Barra Funda - RS,2005,3250.0,3250.0,1170.0,360.0
4301958,Barra Funda - RS,2006,3100.0,3100.0,7440.0,2400.0
4301958,Barra Funda - RS,2007,3100.0,3100.0,8370.0,2700.0
4301958,Barra Funda - RS,2008,2800.0,2800.0,6720.0,2400.0
4301958,Barra Funda - RS,2009,2900.0,2900.0,6612.0,2280.0
4301958,Barra Funda - RS,2010,3000.0,3000.0,7740.0,2580.0
4301958,Barra Funda - RS,2011,3100.0,3100.0,9858.0,3180.0
4301958,Barra Funda - RS,2012,3100.0,3100.0,3720.0,1200.0
4301958,Barra Funda - RS,2013,3100.0,3100.0,9300.0,3000.0
4301958,Barra Funda - RS,2014,3300.0,3300.0,7920.0,2400.0
4301958,Barra Funda - RS,2015,3450.0,3450.0,13041.0,3780.0
4301958,Barra Funda - RS,2016,3600.0,3600.0,12960.0,3600.0
4301958,Barra Funda - RS,2017,3400.0,3400.0,13872.0,4080.0
4301958,Barra Funda - RS,2018,3400.0,3400.0,14688.0,4320.0
4301958,Barra Funda - RS,2019,3400.0,3400.0,13396.0,3940.0
4301958,Barra Funda - RS,2020,3400.0,3400.0,10200.0,3000.0
4301958,Barra Funda - RS,2021,3400.0,3400.0,10636.0,3128.0
4301958,Barra Funda - RS,2022,3392.0,3392.0,7137.0,2104.0
4301958,Barra Funda - RS,2023,3400.0,3400.0,6120.0,1800.0
4301958,Barra Funda - RS,2024,3515.0,3515.0,12304.0,3500.0
4301958,Barra Funda - RS,2025,3615.0,3615.0,10427.0,2884.0
4301859,Barra do Guarita - RS,2000,2560.0,2560.0,4608.0,1800.0
4301859,Barra do Guarita - RS,2001,2600.0,2600.0,4525.0,1740.0
4301859,Barra do Guarita - RS,2002,2800.0,2800.0,3870.0,1382.0
4301859,Barra do Guarita - RS,2003,3000.0,3000.0,6660.0,2220.0
4301859,Barra do Guarita - RS,2004,3200.0,3200.0,4637.0,1449.0
4301859,Barra do Guarita - RS,2005,3200.0,3200.0,1920.0,600.0
4301859,Barra do Guarita - RS,2006,3080.0,3080.0,3080.0,1000.0
4301859,Barra do Guarita - RS,2007,2800.0,2800.0,7000.0,2500.0
4301859,Barra do Guarita - RS,2008,1600.0,1600.0,1760.0,1100.0
4301859,Barra do Guarita - RS,2009,1500.0,1500.0,2520.0,1680.0
4301859,Barra do Guarita - RS,2010,1500.0,1500.0,2700.0,1800.0
4301859,Barra do Guarita - RS,2011,1500.0,1500.0,4050.0,2700.0
4301859,Barra do Guarita - RS,2012,1500.0,1500.0,1620.0,1080.0
4301859,Barra do Guarita - RS,2013,1500.0,1500.0,3600.0,2400.0
4301859,Barra do Guarita - RS,2014,1500.0,1500.0,4050.0,2700.0
4301859,Barra do Guarita - RS,2015,1500.0,1500.0,3600.0,2400.0
4301859,Barra do Guarita - RS,2016,1600.0,1600.0,4320.0,2700.0
4301859,Barra do Guarita - RS,2017,1600.0,1600.0,4320.0,2700.0
4301859,Barra do Guarita - RS,2018,1800.0,1800.0,4860.0,2700.0
4301859,Barra do Guarita - RS,2019,1800.0,1800.0,4860.0,2700.0
4301859,Barra do Guarita - RS,2020,1850.0,1850.0,5550.0,3000.0
4301859,Barra do Guarita - RS,2021,1850.0,1850.0,4995.0,2700.0
4301859,Barra do Guarita - RS,2022,2050.0,2050.0,1845.0,900.0
4301859,Barra do Guarita - RS,2023,1950.0,1950.0,4680.0,2400.0
4301859,Barra do Guarita - RS,2024,1950.0,1950.0,6435.0,3300.0
4301859,Barra do Guarita - RS,2025,2050.0,2050.0,4736.0,2310.0
4301875,Barra do Quaraí - RS,2000,,,,
4301875,Barra do Quaraí - RS,2001,,,,
4301875,Barra do Quaraí - RS,2002,,,,
4301875,Barra do Quaraí - RS,2003,250.0,150.0,225.0,1500.0
4301875,Barra do Quaraí - RS,2004,100.0,100.0,60.0,600.0
4301875,Barra do Quaraí - RS,2005,450.0,270.0,351.0,1300.0
4301875,Barra do Quaraí - RS,2006,50.0,50.0,45.0,900.0
4301875,Barra do Quaraí - RS,2007,,,,
4301875,Barra do Quaraí - RS,2008,,,,
4301875,Barra do Quaraí - RS,2009,,,,
4301875,Barra do Quaraí - RS,2010,,,,
4301875,Barra do Quaraí - RS,2011,,,,
4301875,Barra do Quaraí - RS,2012,90.0,90.0,189.0,2100.0
4301875,Barra do Quaraí - RS,2013,400.0,400.0,480.0,1200.0
4301875,Barra do Quaraí - RS,2014,504.0,504.0,1134.0,2250.0
