codigo_ibge_municipio,municipio,ano_safra,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha,codigo_estacao,dist_km,precipitacao_total_safra_mm,precipitacao_dias_com_dado,temperatura_media_safra_c,oni_media_safra
4300570,Alto Feliz - RS,2008,,,,,A840,33.20758558798366,651.4,178.0,20.230337078651687,-0.4025
4300570,Alto Feliz - RS,2009,,,,,A840,33.20758558798366,934.2,182.0,19.88901098901099,-1.255
4300570,Alto Feliz - RS,2010,,,,,A840,33.20758558798366,1189.0,180.0,20.865,0.32999999999999996
4300570,Alto Feliz - RS,2011,,,,,A840,33.20758558798366,879.8,178.0,19.971348314606743,0.11499999999999999
4300570,Alto Feliz - RS,2012,,,,,A840,33.20758558798366,509.8,183.0,20.369398907103825,-1.08
4300570,Alto Feliz - RS,2013,,,,,A840,33.20758558798366,795.2,181.0,20.466666666666665,-0.615
4300570,Alto Feliz - RS,2014,,,,,A840,33.20758558798366,969.6,182.0,20.910989010989013,-0.0875
4300570,Alto Feliz - RS,2015,,,,,A840,33.20758558798366,903.6,182.0,20.900549450549452,0.2875
4300570,Alto Feliz - RS,2016,,,,,A840,33.20758558798366,964.0,163.0,20.289506172839506,1.5525
4300570,Alto Feliz - RS,2017,,,,,A840,33.20758558798366,1050.0,179.0,20.39,1.26
4300570,Alto Feliz - RS,2018,,,,,A840,33.20758558798366,756.0,181.0,20.043093922651934,-0.56
4300570,Alto Feliz - RS,2019,,,,,A840,33.20758558798366,833.6,182.0,20.49010989010989,0.13999999999999999
4300570,Alto Feliz - RS,2020,,,,,A840,33.20758558798366,699.6,182.0,21.078688524590163,0.865
4300570,Alto Feliz - RS,2021,,,,,A840,33.20758558798366,653.2,182.0,20.2978021978022,-0.0925
4300570,Alto Feliz - RS,2022,,,,,A840,33.20758558798366,536.8,182.0,20.74945054945055,-0.9025000000000001
4300570,Alto Feliz - RS,2023,,,,,A840,33.20758558798366,628.4,181.0,20.529834254143648,-0.655
4300604,Alvorada - RS,2000,,,,,,,,,,-1.365
4300604,Alvorada - RS,2001,,,,,A801,11.377355341962634,706.4,171.0,23.23779069767442,-1.045
4300604,Alvorada - RS,2002,,,,,A801,11.377355341962634,437.6,160.0,23.220370370370368,-0.405
4300604,Alvorada - RS,2003,,,,,A801,11.377355341962634,553.0,116.0,23.537719298245616,0.21
4300604,Alvorada - RS,2004,,,,,A801,11.377355341962634,463.6,137.0,22.487412587412585,0.72
4300604,Alvorada - RS,2005,,,,,A801,11.377355341962634,311.4,164.0,22.458282208588955,0.4375
4300604,Alvorada - RS,2006,,,,,A801,11.377355341962634,686.0,166.0,23.10363636363636,-0.07750000000000001
4300604,Alvorada - RS,2007,,,,,A801,11.377355341962634,568.0,179.0,23.403370786516856,-0.14499999999999996
4300604,Alvorada - RS,2008,,,,,A801,11.377355341962634,487.4,172.0,22.706976744186047,-0.4025
4300604,Alvorada - RS,2009,,,,,A801,11.377355341962634,718.8,182.0,22.38131868131868,-1.255
4300604,Alvorada - RS,2010,,,,,A801,11.377355341962634,966.0,180.0,23.275,0.32999999999999996
4300604,Alvorada - RS,2011,,,,,A801,11.377355341962634,552.2,180.0,22.497222222222224,0.11499999999999999
4300604,Alvorada - RS,2012,,,,,A801,11.377355341962634,614.8,183.0,22.836612021857924,-1.08
4300604,Alvorada - RS,2013,,,,,A801,11.377355341962634,547.8,174.0,23.114367816091953,-0.615
4300604,Alvorada - RS,2014,,,,,A801,11.377355341962634,749.4,182.0,23.603846153846153,-0.0875
4300604,Alvorada - RS,2015,,,,,A801,11.377355341962634,794.4,182.0,23.655494505494506,0.2875
4300604,Alvorada - RS,2016,,,,,A801,11.377355341962634,1017.6,179.0,22.817977528089887,1.5525
4300604,Alvorada - RS,2017,,,,,A801,11.377355341962634,833.4,182.0,23.213736263736262,1.26
4300604,Alvorada - RS,2018,,,,,A801,11.377355341962634,939.0,182.0,22.655494505494506,-0.56
4300604,Alvorada - RS,2019,35.0,35.0,70.0,2000.0,A801,11.377355341962634,575.8,182.0,23.475274725274726,0.13999999999999999
4300604,Alvorada - RS,2020,35.0,30.0,42.0,1400.0,A801,11.377355341962634,576.4,183.0,23.727322404371588,0.865
4300604,Alvorada - RS,2021,,,,,A801,11.377355341962634,514.4,177.0,23.012921348314606,-0.0925
4300604,Alvorada - RS,2022,,,,,A801,11.377355341962634,648.2,182.0,23.12802197802198,-0.9025000000000001
4300604,Alvorada - RS,2023,40.0,40.0,60.0,1500.0,A801,11.377355341962634,473.0,180.0,23.385555555555552,-0.655
4300638,Amaral Ferrador - RS,2000,,,,,,,,,,-1.365
4300638,Amaral Ferrador - RS,2001,,,,,,,,,,-1.045
4300638,Amaral Ferrador - RS,2002,,,,,,,,,,-0.405
4300638,Amaral Ferrador - RS,2003,600.0,600.0,1440.0,2400.0,,,,,,0.21
4300638,Amaral Ferrador - RS,2004,600.0,600.0,480.0,800.0,,,,,,0.72
4300638,Amaral Ferrador - RS,2005,200.0,200.0,240.0,1200.0,,,,,,0.4375
4300638,Amaral Ferrador - RS,2006,600.0,600.0,648.0,1080.0,,,,,,-0.07750000000000001
4300638,Amaral Ferrador - RS,2007,850.0,850.0,1828.0,2150.0,A838,40.48837420314166,318.8,105.0,23.356190476190477,-0.14499999999999996
4300638,Amaral Ferrador - RS,2008,600.0,600.0,1290.0,2150.0,A838,40.48837420314166,531.2,168.0,21.435329341317363,-0.4025
4300638,Amaral Ferrador - RS,2009,600.0,600.0,1200.0,2000.0,A838,40.48837420314166,825.8,182.0,21.105494505494505,-1.255
4300638,Amaral Ferrador - RS,2010,600.0,600.0,1200.0,2000.0,A838,40.48837420314166,1098.8,178.0,21.772625698324024,0.32999999999999996
4300638,Amaral Ferrador - RS,2011,600.0,600.0,1140.0,1900.0,A838,40.48837420314166,416.4,126.0,20.659200000000002,0.11499999999999999
4300638,Amaral Ferrador - RS,2012,600.0,600.0,1296.0,2160.0,A838,40.48837420314166,434.2,123.0,20.213821138211383,-1.08
4300638,Amaral Ferrador - RS,2013,690.0,690.0,2070.0,3000.0,A838,40.48837420314166,838.6,181.0,21.483333333333334,-0.615
4300638,Amaral Ferrador - RS,2014,700.0,700.0,2100.0,3000.0,A838,40.48837420314166,1027.8,182.0,21.782967032967033,-0.0875
4300638,Amaral Ferrador - RS,2015,1300.0,1300.0,3120.0,2400.0,A838,40.48837420314166,751.2,182.0,22.06978021978022,0.2875
4300638,Amaral Ferrador - RS,2016,1600.0,1600.0,2880.0,1800.0,A838,40.48837420314166,1175.0,178.0,21.276966292134833,1.5525
4300638,Amaral Ferrador - RS,2017,1600.0,1600.0,3360.0,2100.0,A838,40.48837420314166,968.8,182.0,21.506043956043957,1.26
4300638,Amaral Ferrador - RS,2018,1500.0,1500.0,3150.0,2100.0,A838,40.48837420314166,611.2,156.0,21.626923076923077,-0.56
4300638,Amaral Ferrador - RS,2019,2000.0,2000.0,4200.0,2100.0,A838,40.48837420314166,557.6,182.0,21.74285714285714,0.13999999999999999
4300638,Amaral Ferrador - RS,2020,2000.0,2000.0,2880.0,1440.0,A838,40.48837420314166,477.2,154.0,22.534193548387098,0.865
4300638,Amaral Ferrador - RS,2021,2000.0,2000.0,4800.0,2400.0,A838,40.48837420314166,542.4,182.0,21.34835164835165,-0.0925
4300638,Amaral Ferrador - RS,2022,2000.0,2000.0,5400.0,2700.0,A838,40.48837420314166,520.8000000000001,115.0,22.495652173913044,-0.9025000000000001
4300638,Amaral Ferrador - RS,2023,4000.0,4000.0,7200.0,1800.0,A838,40.48837420314166,345.0,129.0,21.518897637795277,-0.655
4300646,Ametista do Sul - RS,2000,1100.0,1100.0,1386.0,1260.0,,,,,,-1.365
4300646,Ametista do Sul - RS,2001,1000.0,1000.0,1400.0,1400.0,,,,,,-1.045
4300646,Ametista do Sul - RS,2002,800.0,800.0,1008.0,1260.0,,,,,,-0.405
4300646,Ametista do Sul - RS,2003,800.0,800.0,1008.0,1260.0,,,,,,0.21
4300646,Ametista do Sul - RS,2004,700.0,700.0,353.0,504.0,,,,,,0.72
4300646,Ametista do Sul - RS,2005,700.0,700.0,315.0,450.0,,,,,,0.4375
4300646,Ametista do Sul - RS,2006,700.0,700.0,525.0,750.0,,,,,,-0.07750000000000001
4300646,Ametista do Sul - RS,2007,700.0,700.0,1050.0,1500.0,,,,,,-0.14499999999999996
4300646,Ametista do Sul - RS,2008,300.0,300.0,315.0,1050.0,A854,24.64066208167946,342.6,107.0,23.187962962962963,-0.4025
4300646,Ametista do Sul - RS,2009,300.0,300.0,405.0,1350.0,A854,24.64066208167946,867.6,182.0,22.286813186813188,-1.255
4300646,Ametista do Sul - RS,2010,320.0,320.0,672.0,2100.0,A854,24.64066208167946,1276.8,179.0,23.012849162011175,0.32999999999999996
4300646,Ametista do Sul - RS,2011,300.0,300.0,750.0,2500.0,A854,24.64066208167946,967.8,181.0,21.746408839779004,0.11499999999999999
4300646,Ametista do Sul - RS,2012,300.0,300.0,720.0,2400.0,A854,24.64066208167946,567.0,141.0,21.904964539007093,-1.08
4300646,Ametista do Sul - RS,2013,300.0,300.0,900.0,3000.0,A854,24.64066208167946,1163.2,181.0,22.235555555555557,-0.615
4300646,Ametista do Sul - RS,2014,400.0,400.0,432.0,1080.0,A854,24.64066208167946,1042.8,182.0,22.63791208791209,-0.0875
4300646,Ametista do Sul - RS,2015,400.0,400.0,1120.0,2800.0,A854,24.64066208167946,799.6,182.0,22.766483516483518,0.2875
4300646,Ametista do Sul - RS,2016,500.0,500.0,1500.0,3000.0,A854,24.64066208167946,1823.8,183.0,22.43169398907104,1.5525
4300646,Ametista do Sul - RS,2017,500.0,485.0,1397.0,2880.0,A854,24.64066208167946,1100.6,182.0,22.212637362637363,1.26
4300646,Ametista do Sul - RS,2018,500.0,500.0,1425.0,2850.0,A854,24.64066208167946,960.8,150.0,21.662913907284768,-0.56
4300646,Ametista do Sul - RS,2019,500.0,470.0,1410.0,3000.0,A854,24.64066208167946,1221.4,174.0,22.24712643678161,0.13999999999999999
4300646,Ametista do Sul - RS,2020,600.0,600.0,900.0,1500.0,A854,24.64066208167946,726.0,183.0,23.056284153005464,0.865
4300646,Ametista do Sul - RS,2021,600.0,600.0,1872.0,3120.0,A854,24.64066208167946,633.8,181.0,22.66043956043956,-0.0925
4300646,Ametista do Sul - RS,2022,700.0,700.0,945.0,1350.0,A854,24.64066208167946,1021.8,180.0,23.139226519337015,-0.9025000000000001
4300646,Ametista do Sul - RS,2023,800.0,800.0,1920.0,2400.0,A854,24.64066208167946,944.6,179.0,22.22458100558659,-0.655
4300661,André da Rocha - RS,2000,2300.0,2300.0,3864.0,1680.0,,,,,,-1.365
4300661,André da Rocha - RS,2001,2500.0,2500.0,4500.0,1800.0,,,,,,-1.045
4300661,André da Rocha - RS,2002,3500.0,3500.0,7980.0,2280.0,,,,,,-0.405
4300661,André da Rocha - RS,2003,4500.0,4500.0,11250.0,2500.0,,,,,,0.21
4300661,André da Rocha - RS,2004,8000.0,8000.0,14400.0,1800.0,,,,,,0.72
4300661,André da Rocha - RS,2005,7700.0,7700.0,4620.0,600.0,,,,,,0.4375
4300661,André da Rocha - RS,2006,8000.0,8000.0,19200.0,2400.0,,,,,,-0.07750000000000001
4300661,André da Rocha - RS,2007,8000.0,8000.0,21600.0,2700.0,,,,,,-0.14499999999999996
4300661,André da Rocha - RS,2008,8500.0,8500.0,18700.0,2200.0,,,,,,-0.4025
4300661,André da Rocha - RS,2009,9000.0,9000.0,22680.0,2520.0,,,,,,-1.255
4300661,André da Rocha - RS,2010,10000.0,10000.0,25200.0,2520.0,,,,,,0.32999999999999996
4300661,André da Rocha - RS,2011,10000.0,10000.0,27000.0,2700.0,,,,,,0.11499999999999999
4300661,André da Rocha - RS,2012,11000.0,11000.0,16500.0,1500.0,,,,,,-1.08
4300661,André da Rocha - RS,2013,12000.0,12000.0,30960.0,2580.0,,,,,,-0.615
4300661,André da Rocha - RS,2014,13000.0,13000.0,35100.0,2700.0,,,,,,-0.0875
4300661,André da Rocha - RS,2015,14300.0,14300.0,42900.0,3000.0,,,,,,0.2875
4300661,André da Rocha - RS,2016,14355.0,14355.0,55984.0,3900.0,A894,29.648425551647133,0.0,0.0,,1.5525
4300661,André da Rocha - RS,2017,16700.0,16700.0,65832.0,3942.0,A894,29.648425551647133,1061.0,182.0,21.00384615384615,1.26
4300661,André da Rocha - RS,2018,18000.0,18000.0,64800.0,3600.0,A894,29.648425551647133,1007.8,174.0,20.43583815028902,-0.56
4300661,André da Rocha - RS,2019,15000.0,15000.0,49500.0,3300.0,A894,29.648425551647133,1174.6,182.0,21.02307692307692,0.13999999999999999
4300661,André da Rocha - RS,2020,16000.0,16000.0,21888.0,1368.0,A894,29.648425551647133,811.6,183.0,21.696174863387977,0.865
4300661,André da Rocha - RS,2021,18000.0,18000.0,56160.0,3120.0,A894,29.648425551647133,835.2,182.0,20.959340659340658,-0.0925
4300661,André da Rocha - RS,2022,12920.0,12920.0,19380.0,1500.0,A894,29.648425551647133,768.6,182.0,21.38681318681319,-0.9025000000000001
4300661,André da Rocha - RS,2023,14500.0,14500.0,30450.0,2100.0,A894,29.648425551647133,675.6,181.0,20.91049723756906,-0.655
4300703,Anta Gorda - RS,2000,220.0,220.0,383.0,1740.0,,,,,,-1.365
4300703,Anta Gorda - RS,2001,220.0,220.0,436.0,1981.0,,,,,,-1.045
4300703,Anta Gorda - RS,2002,200.0,200.0,342.0,1710.0,,,,,,-0.405
4300703,Anta Gorda - RS,2003,200.0,200.0,420.0,2100.0,,,,,,0.21
4300703,Anta Gorda - RS,2004,200.0,200.0,360.0,1800.0,,,,,,0.72
4300703,Anta Gorda - RS,2005,200.0,120.0,50.0,416.0,,,,,,0.4375
4300703,Anta Gorda - RS,2006,100.0,100.0,147.0,1470.0,,,,,,-0.07750000000000001
4300703,Anta Gorda - RS,2007,100.0,100.0,168.0,1680.0,,,,,,-0.14499999999999996
4300703,Anta Gorda - RS,2008,100.0,100.0,116.0,1160.0,,,,,,-0.4025
4300703,Anta Gorda - RS,2009,70.0,70.0,147.0,2100.0,,,,,,-1.255
4300703,Anta Gorda - RS,2010,128.0,128.0,346.0,2703.0,,,,,,0.32999999999999996
4300703,Anta Gorda - RS,2011,128.0,128.0,384.0,3000.0,,,,,,0.11499999999999999
4300703,Anta Gorda - RS,2012,100.0,100.0,150.0,1500.0,,,,,,-1.08
4300703,Anta Gorda - RS,2013,165.0,165.0,479.0,2903.0,,,,,,-0.615
4300703,Anta Gorda - RS,2014,100.0,100.0,270.0,2700.0,,,,,,-0.0875
4300703,Anta Gorda - RS,2015,150.0,150.0,630.0,4200.0,,,,,,0.2875
4300703,Anta Gorda - RS,2016,250.0,250.0,897.0,3588.0,A894,32.451157637709755,0.0,0.0,,1.5525
4300703,Anta Gorda - RS,2017,270.0,270.0,1044.0,3867.0,A894,32.451157637709755,1061.0,182.0,21.00384615384615,1.26
4300703,Anta Gorda - RS,2018,270.0,270.0,983.0,3641.0,A894,32.451157637709755,1007.8,174.0,20.43583815028902,-0.56
4300703,Anta Gorda - RS,2019,270.0,270.0,1053.0,3900.0,A894,32.451157637709755,1174.6,182.0,21.02307692307692,0.13999999999999999
4300703,Anta Gorda - RS,2020,350.0,350.0,576.0,1646.0,A894,32.451157637709755,811.6,183.0,21.696174863387977,0.865
4300703,Anta Gorda - RS,2021,450.0,450.0,1620.0,3600.0,A894,32.451157637709755,835.2,182.0,20.959340659340658,-0.0925
4300703,Anta Gorda - RS,2022,600.0,600.0,900.0,1500.0,A894,32.451157637709755,768.6,182.0,21.38681318681319,-0.9025000000000001
4300703,Anta Gorda - RS,2023,700.0,700.0,1260.0,1800.0,A894,32.451157637709755,675.6,181.0,20.91049723756906,-0.655
4300802,Antônio Prado - RS,2000,,,,,,,,,,-1.365
4300802,Antônio Prado - RS,2001,,,,,,,,,,-1.045
4300802,Antônio Prado - RS,2002,,,,,,,,,,-0.405
4300802,Antônio Prado - RS,2003,,,,,,,,,,0.21
4300802,Antônio Prado - RS,2004,,,,,,,,,,0.72
4300802,Antônio Prado - RS,2005,,,,,,,,,,0.4375
4300802,Antônio Prado - RS,2006,,,,,,,,,,-0.07750000000000001
4300802,Antônio Prado - RS,2007,,,,,A840,41.76288171297272,406.8,101.0,22.389108910891093,-0.14499999999999996
4300802,Antônio Prado - RS,2008,,,,,A840,41.76288171297272,651.4,178.0,20.230337078651687,-0.4025
4300802,Antônio Prado - RS,2009,,,,,A840,41.76288171297272,934.2,182.0,19.88901098901099,-1.255
4300802,Antônio Prado - RS,2010,,,,,A840,41.76288171297272,1189.0,180.0,20.865,0.32999999999999996
4300802,Antônio Prado - RS,2011,,,,,A840,41.76288171297272,879.8,178.0,19.971348314606743,0.11499999999999999
4300802,Antônio Prado - RS,2012,,,,,A840,41.76288171297272,509.8,183.0,20.369398907103825,-1.08
4300802,Antônio Prado - RS,2013,,,,,A840,41.76288171297272,795.2,181.0,20.466666666666665,-0.615
4300802,Antônio Prado - RS,2014,,,,,A840,41.76288171297272,969.6,182.0,20.910989010989013,-0.0875
4300802,Antônio Prado - RS,2015,,,,,A840,41.76288171297272,903.6,182.0,20.900549450549452,0.2875
4300802,Antônio Prado - RS,2016,,,,,A840,41.76288171297272,964.0,163.0,20.289506172839506,1.5525
4300802,Antônio Prado - RS,2017,100.0,100.0,360.0,3600.0,A840,41.76288171297272,1050.0,179.0,20.39,1.26
4300802,Antônio Prado - RS,2018,,,,,A840,41.76288171297272,756.0,181.0,20.043093922651934,-0.56
4300802,Antônio Prado - RS,2019,,,,,A840,41.76288171297272,833.6,182.0,20.49010989010989,0.13999999999999999
4300802,Antônio Prado - RS,2020,,,,,A840,41.76288171297272,699.6,182.0,21.078688524590163,0.865
4300802,Antônio Prado - RS,2021,,,,,A840,41.76288171297272,653.2,182.0,20.2978021978022,-0.0925
4300802,Antônio Prado - RS,2022,,,,,A840,41.76288171297272,536.8,182.0,20.74945054945055,-0.9025000000000001
4300802,Antônio Prado - RS,2023,,,,,A840,41.76288171297272,628.4,181.0,20.529834254143648,-0.655
4300851,Arambaré - RS,2000,,,,,,,,,,-1.365
4300851,Arambaré - RS,2001,100.0,100.0,80.0,800.0,,,,,,-1.045
4300851,Arambaré - RS,2002,100.0,100.0,162.0,1620.0,,,,,,-0.405
4300851,Arambaré - RS,2003,472.0,472.0,527.0,1116.0,,,,,,0.21
4300851,Arambaré - RS,2004,1070.0,1070.0,1070.0,1000.0,,,,,,0.72
4300851,Arambaré - RS,2005,671.0,671.0,1072.0,1597.0,,,,,,0.4375
4300851,Arambaré - RS,2006,900.0,900.0,1170.0,1300.0,,,,,,-0.07750000000000001
4300851,Arambaré - RS,2007,651.0,651.0,871.0,1337.0,A838,33.40831917329562,318.8,105.0,23.356190476190477,-0.14499999999999996
4300851,Arambaré - RS,2008,600.0,600.0,972.0,1620.0,A838,33.40831917329562,531.2,168.0,21.435329341317363,-0.4025
4300851,Arambaré - RS,2009,600.0,600.0,1080.0,1800.0,A838,33.40831917329562,825.8,182.0,21.105494505494505,-1.255
4300851,Arambaré - RS,2010,700.0,700.0,1050.0,1500.0,A838,33.40831917329562,1098.8,178.0,21.772625698324024,0.32999999999999996
4300851,Arambaré - RS,2011,800.0,800.0,1934.0,2418.0,A838,33.40831917329562,416.4,126.0,20.659200000000002,0.11499999999999999
4300851,Arambaré - RS,2012,3800.0,3800.0,9249.0,2434.0,A838,33.40831917329562,434.2,123.0,20.213821138211383,-1.08
4300851,Arambaré - RS,2013,7464.0,7464.0,17018.0,2280.0,A838,33.40831917329562,838.6,181.0,21.483333333333334,-0.615
4300851,Arambaré - RS,2014,8360.0,8360.0,20566.0,2460.0,A838,33.40831917329562,1027.8,182.0,21.782967032967033,-0.0875
4300851,Arambaré - RS,2015,9400.0,9400.0,19176.0,2040.0,A838,33.40831917329562,751.2,182.0,22.06978021978022,0.2875
4300851,Arambaré - RS,2016,10400.0,10400.0,21216.0,2040.0,A838,33.40831917329562,1175.0,178.0,21.276966292134833,1.5525
4300851,Arambaré - RS,2017,8346.0,8346.0,25038.0,3000.0,A838,33.40831917329562,968.8,182.0,21.506043956043957,1.26
4300851,Arambaré - RS,2018,8346.0,8346.0,17034.0,2041.0,A838,33.40831917329562,611.2,156.0,21.626923076923077,-0.56
4300851,Arambaré - RS,2019,8100.0,8100.0,20412.0,2520.0,A838,33.40831917329562,557.6,182.0,21.74285714285714,0.13999999999999999
4300851,Arambaré - RS,2020,8630.0,8630.0,8699.0,1008.0,A838,33.40831917329562,477.2,154.0,22.534193548387098,0.865
4300851,Arambaré - RS,2021,9160.0,9160.0,32976.0,3600.0,A838,33.40831917329562,542.4,182.0,21.34835164835165,-0.0925
4300851,Arambaré - RS,2022,10446.0,10446.0,28831.0,2760.0,A838,33.40831917329562,520.8000000000001,115.0,22.495652173913044,-0.9025000000000001
4300851,Arambaré - RS,2023,12690.0,12690.0,30456.0,2400.0,A838,33.40831917329562,345.0,129.0,21.518897637795277,-0.655
4300877,Araricá - RS,2000,,,,,,,,,,-1.365
4300877,Araricá - RS,2001,,,,,,,,,,-1.045
4300877,Araricá - RS,2002,,,,,,,,,,-0.405
4300877,Araricá - RS,2003,,,,,,,,,,0.21
4300877,Araricá - RS,2004,,,,,,,,,,0.72
4300877,Araricá - RS,2005,,,,,,,,,,0.4375
4300877,Araricá - RS,2006,,,,,,,,,,-0.07750000000000001
4300877,Araricá - RS,2007,,,,,,,,,,-0.14499999999999996
4300877,Araricá - RS,2008,,,,,,,,,,-0.4025
4300877,Araricá - RS,2009,,,,,,,,,,-1.255
4300877,Araricá - RS,2010,,,,,,,,,,0.32999999999999996
4300877,Araricá - RS,2011,,,,,,,,,,0.11499999999999999
4300877,Araricá - RS,2012,,,,,,,,,,-1.08
4300877,Araricá - RS,2013,,,,,,,,,,-0.615
4300877,Araricá - RS,2014,,,,,A884,14.528112098510675,703.0,118.0,25.12857142857143,-0.0875
4300877,Araricá - RS,2015,,,,,A884,14.528112098510675,1075.8,182.0,23.787362637362637,0.2875
4300877,Araricá - RS,2016,,,,,A884,14.528112098510675,1007.8,179.0,23.280555555555555,1.5525
4300877,Araricá - RS,2017,,,,,A884,14.528112098510675,1014.8,182.0,23.46043956043956,1.26
4300877,Araricá - RS,2018,,,,,A884,14.528112098510675,901.2,182.0,22.97582417582418,-0.56
4300877,Araricá - RS,2019,,,,,A884,14.528112098510675,811.6,182.0,23.658241758241758,0.13999999999999999
4300877,Araricá - RS,2020,,,,,A884,14.528112098510675,657.8,183.0,24.024043715846993,0.865
4300877,Araricá - RS,2021,,,,,A884,14.528112098510675,628.6,180.0,23.270000000000003,-0.0925
4300877,Araricá - RS,2022,,,,,A884,14.528112098510675,823.1999999999999,182.0,23.34945054945055,-0.9025000000000001
4300877,Araricá - RS,2023,,,,,A884,14.528112098510675,727.4,182.0,23.254395604395604,-0.655
4300901,Aratiba - RS,2000,350.0,350.0,245.0,700.0,,,,,,-1.365
4300901,Aratiba - RS,2001,300.0,300.0,540.0,1800.0,,,,,,-1.045
4300901,Aratiba - RS,2002,500.0,500.0,585.0,1170.0,,,,,,-0.405
4300901,Aratiba - RS,2003,200.0,200.0,360.0,1800.0,,,,,,0.21
4300901,Aratiba - RS,2004,400.0,200.0,360.0,1800.0,,,,,,0.72
4300901,Aratiba - RS,2005,400.0,400.0,192.0,480.0,,,,,,0.4375
4300901,Aratiba - RS,2006,50.0,50.0,90.0,1800.0,,,,,,-0.07750000000000001
4300901,Aratiba - RS,2007,50.0,50.0,120.0,2400.0,A828,28.919885365564983,521.2,121.0,22.019008264462812,-0.14499999999999996
4300901,Aratiba - RS,2008,400.0,400.0,720.0,1800.0,A828,28.919885365564983,710.2,172.0,20.476162790697675,-0.4025
4300901,Aratiba - RS,2009,200.0,200.0,336.0,1680.0,A828,28.919885365564983,709.6,169.0,20.375903614457833,-1.255
4300901,Aratiba - RS,2010,500.0,500.0,1650.0,3300.0,A828,28.919885365564983,1005.6,179.0,21.120555555555555,0.32999999999999996
4300901,Aratiba - RS,2011,400.0,400.0,1200.0,3000.0,A828,28.919885365564983,981.0,180.0,19.803333333333335,0.11499999999999999
4300901,Aratiba - RS,2012,400.0,400.0,480.0,1200.0,A828,28.919885365564983,377.8,183.0,20.453551912568305,-1.08
4300901,Aratiba - RS,2013,400.0,400.0,840.0,2100.0,A828,28.919885365564983,849.8,181.0,20.34777777777778,-0.615
4300901,Aratiba - RS,2014,650.0,650.0,1950.0,3000.0,A828,28.919885365564983,1145.0,182.0,20.673076923076923,-0.0875
4300901,Aratiba - RS,2015,650.0,650.0,1950.0,3000.0,A828,28.919885365564983,1015.6,181.0,20.81878453038674,0.2875
4300901,Aratiba - RS,2016,700.0,700.0,2590.0,3700.0,A828,28.919885365564983,920.4,92.0,20.66393442622951,1.5525
4300901,Aratiba - RS,2017,900.0,900.0,3240.0,3600.0,A828,28.919885365564983,999.2,179.0,20.304469273743017,1.26
4300901,Aratiba - RS,2018,1200.0,1200.0,4680.0,3900.0,A828,28.919885365564983,406.6,158.0,20.214285714285715,-0.56
